DATE,PRODUCT_ID,SELLING_PRICE,COST,COMPETITOR_PRICE,SALES,IS_PROMOTION,QUANTITY,CATEGORY,SUBCATEGORY,BRAND,PRODUCT_NAME,DAY_OF_WEEK,MONTH,SEASON,IS_HOLIDAY,IS_WEEKEND,Day_of_Week,Month,Price_Above_Competitor,Price_Below_Competitor,Days_Since_Last_Promotion,Profit_Margin
17-03-2020,52,87.37891053,45.0840853,78.99418476,330467.0396,0,500,Cereals,Oatmeal,DayStart,DayStart Protein-Rich Instant,Tuesday,March,Spring,0,0,1,3,1,0,0,42.29482523
17-03-2020,53,211.4731898,110.9779764,221.8995883,326303.1318,0,639,Dairy,Cheese,CreamyPath,CreamyPath Premium Block,Tuesday,March,Spring,0,0,1,3,0,1,0,100.4952134
17-03-2020,54,83.2371675,39.05873236,78.98694411,236560.03,0,352,Personal Care,Toothpaste,FreshAura,FreshAura Nourishing Gel,Tuesday,March,Spring,0,0,1,3,1,0,0,44.17843514
17-03-2020,55,441.5717642,273.0736709,410.2654887,1437757.664,0,423,Bakery,Bread,BakeHouse,BakeHouse Fresh Rolls,Tuesday,March,Spring,0,0,1,3,1,0,0,168.4980933
17-03-2020,56,172.795599,146.3654626,181.2412989,726778.2893,0,477,Personal Care,Soap,EssencePure,EssencePure Nourishing Gel,Tuesday,March,Spring,0,0,1,3,0,1,0,26.4301364
17-03-2020,57,83.94278562,45.80089655,86.14911228,183331.0438,0,489,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Pie,Tuesday,March,Spring,0,0,1,3,0,1,0,38.14188907
17-03-2020,58,22.27572904,12.19652398,21.96935341,5992.171111,0,559,Cleaning,Detergents,SparkleClean,SparkleClean Intense Packets,Tuesday,March,Spring,0,0,1,3,1,0,0,10.07920506
17-03-2020,59,326.3514803,268.5872182,308.7109775,747018.5384,0,465,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Tuesday,March,Spring,0,0,1,3,1,0,0,57.7642621
17-03-2020,60,328.0718667,267.2087228,341.0740923,259832.9184,0,131,Cereals,Corn Flakes,DayStart,DayStart Protein-Rich Crunch,Tuesday,March,Spring,0,0,1,3,0,1,0,60.8631439
17-03-2020,61,171.4686979,126.5460105,168.3232889,205933.9062,0,832,Cleaning,Wipes,GermBuster,GermBuster Strong Sponge,Tuesday,March,Spring,0,0,1,3,1,0,0,44.9226874
17-03-2020,62,44.62634953,30.15988467,46.33579298,96035.9042,0,344,Personal Care,Soap,GlowMist,GlowMist Hydrating Bar,Tuesday,March,Spring,0,0,1,3,0,1,0,14.46646486
17-03-2020,63,207.7732672,129.9462329,226.8045482,416793.174,0,733,Bakery,Pastries,SweetCrust,SweetCrust Delicate Pastry,Tuesday,March,Spring,0,0,1,3,0,1,0,77.8270343
17-03-2020,64,162.6414133,51.81996331,172.435346,24233.57058,0,206,Bakery,Cakes,SweetCrust,SweetCrust Delicate Pound,Tuesday,March,Spring,0,0,1,3,0,1,0,110.82145
17-03-2020,65,336.2308578,303.427904,315.1187285,1483450.545,0,194,Beverages,Water,QuenchWell,QuenchWell Crisp Filtered,Tuesday,March,Spring,0,0,1,3,1,0,0,32.8029538
17-03-2020,66,314.2328586,133.6259091,312.5075135,509999.9295,0,826,Cereals,Oatmeal,SunriseBites,SunriseBites Sweet Porridge,Tuesday,March,Spring,0,0,1,3,1,0,0,180.6069495
17-03-2020,67,187.3665655,79.05133128,205.4234569,115417.8043,0,865,Personal Care,Shampoo,GlowMist,GlowMist Revitalizing Revitalizer,Tuesday,March,Spring,0,0,1,3,0,1,0,108.3152342
17-03-2020,68,120.9401696,62.33021101,114.4605656,139444.0155,0,61,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Tuesday,March,Spring,0,0,1,3,1,0,0,58.60995859
17-03-2020,69,486.8597187,317.4469599,472.3790787,551125.2016,0,142,Beverages,Soft Drinks,HydraSip,HydraSip Bold Energy Drink,Tuesday,March,Spring,0,0,1,3,1,0,0,169.4127588
17-03-2020,70,236.5517382,104.6565214,227.5237087,412309.6797,0,554,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Tuesday,March,Spring,0,0,1,3,1,0,0,131.8952168
17-03-2020,71,356.5305379,220.0377891,381.5023484,758696.9846,0,566,Dairy,Milk,DairyPeak,DairyPeak Premium Cream,Tuesday,March,Spring,0,0,1,3,0,1,0,136.4927488
17-03-2020,72,76.82921507,33.35460446,71.12234087,137447.4658,0,113,Dairy,Cheese,LushMilk,LushMilk Premium Slice,Tuesday,March,Spring,0,0,1,3,1,0,0,43.47461061
17-03-2020,73,237.7302414,174.191586,217.2103734,104125.8457,0,94,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Tuesday,March,Spring,0,0,1,3,1,0,0,63.5386554
17-03-2020,74,22.90988559,10.15859244,25.14206697,68683.837,0,262,Snacks,Nuts,CrunchTime,CrunchTime Zesty Mix,Tuesday,March,Spring,0,0,1,3,0,1,0,12.75129315
17-03-2020,75,267.7775203,137.2817173,253.4219505,291341.942,0,440,Beverages,Soft Drinks,QuenchWell,QuenchWell Crisp Soda,Tuesday,March,Spring,0,0,1,3,1,0,0,130.495803
17-03-2020,76,490.1834036,163.6584374,534.7142075,152447.0385,0,1243,Snacks,Cookies,SnackSphere,SnackSphere Tangy Snack,Tuesday,March,Spring,0,0,1,3,0,1,0,326.5249662
17-03-2020,77,203.6480889,143.7062982,185.122642,95918.24987,0,150,Dairy,Milk,CreamyPath,CreamyPath Premium Flavored,Tuesday,March,Spring,0,0,1,3,1,0,0,59.9417907
17-03-2020,78,30.45723617,17.7077496,30.79924718,11482.37804,0,228,Bakery,Bread,BakeHouse,BakeHouse Homestyle Loaf,Tuesday,March,Spring,0,0,1,3,0,1,0,12.74948657
17-03-2020,79,24.0976029,15.93352209,26.16500997,42387.68351,0,407,Bakery,Bread,BakeHouse,BakeHouse Crusty Ciabatta,Tuesday,March,Spring,0,0,1,3,0,1,0,8.16408081
17-03-2020,80,192.037773,101.6058574,181.2881972,208553.0215,0,239,Snacks,Cookies,NibbleNest,NibbleNest Sweet Biscuit,Tuesday,March,Spring,0,0,1,3,1,0,0,90.4319156
17-03-2020,81,88.25607447,69.69300737,80.83058114,232466.5001,0,42,Cereals,Oatmeal,DayStart,DayStart Nutty Flakes,Tuesday,March,Spring,0,0,1,3,1,0,0,18.5630671
17-03-2020,82,22.30644798,15.25075665,21.42513777,38411.70341,0,774,Cereals,Granola,SunriseBites,SunriseBites Honeyed Bites,Tuesday,March,Spring,0,0,1,3,1,0,0,7.05569133
17-03-2020,83,368.5177672,201.5521471,356.6386273,1172623.535,0,145,Dairy,Milk,DairyPeak,DairyPeak Premium Drink,Tuesday,March,Spring,0,0,1,3,1,0,0,166.9656201
17-03-2020,84,239.6165075,134.5672708,240.2277743,949839.8356,0,927,Dairy,Cheese,LushMilk,LushMilk Premium Curd,Tuesday,March,Spring,0,0,1,3,0,1,0,105.0492367
17-03-2020,85,151.6628992,68.16358124,145.5156252,200498.3527,0,582,Bakery,Bread,SweetCrust,SweetCrust Homestyle Pita,Tuesday,March,Spring,0,0,1,3,1,0,0,83.49931796
17-03-2020,86,460.6197488,268.4134338,489.8893639,865965.1278,0,902,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Flatbread,Tuesday,March,Spring,0,0,1,3,0,1,0,192.206315
17-03-2020,87,63.62744144,48.34544962,64.15995239,105176.1607,0,1327,Cleaning,Wipes,GermBuster,GermBuster Intense Pad,Tuesday,March,Spring,0,0,1,3,0,1,0,15.28199182
17-03-2020,88,500.2907142,193.5638064,483.2123695,684897.9878,0,403,Beverages,Water,QuenchWell,QuenchWell Bold Filtered,Tuesday,March,Spring,0,0,1,3,1,0,0,306.7269078
17-03-2020,89,170.0121753,107.4935513,170.1468851,316392.6582,0,598,Dairy,Milk,DairyPeak,DairyPeak Premium Non-Dairy,Tuesday,March,Spring,0,0,1,3,0,1,0,62.518624
17-03-2020,90,440.6526382,366.2775437,453.5833153,2129233.548,0,231,Meat,Chicken,PrimeCut,PrimeCut Premium Wings,Tuesday,March,Spring,0,0,1,3,0,1,0,74.3750945
17-03-2020,91,315.1474905,195.430441,330.9357965,464842.5485,0,644,Beverages,Juices,QuenchWell,QuenchWell Zesty Nectar,Tuesday,March,Spring,0,0,1,3,0,1,0,119.7170495
17-03-2020,92,401.9411565,191.263808,373.8477138,1342483.463,0,177,Personal Care,Shampoo,FreshAura,FreshAura Balancing Rinse,Tuesday,March,Spring,0,0,1,3,1,0,0,210.6773485
17-03-2020,93,510.8221265,389.2354827,514.1996692,1294423.268,0,804,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Tuesday,March,Spring,0,0,1,3,0,1,0,121.5866438
17-03-2020,94,148.9232003,73.17632371,155.547514,444088.9833,0,656,Snacks,Chips,NibbleNest,NibbleNest Spicy Stacks,Tuesday,March,Spring,0,0,1,3,0,1,0,75.74687659
17-03-2020,95,498.4870006,265.5230216,500.8168538,605163.2187,0,173,Snacks,Nuts,NibbleNest,NibbleNest Savory Mix,Tuesday,March,Spring,0,0,1,3,0,1,0,232.963979
17-03-2020,96,208.1283074,159.041927,206.9442417,993396.4113,0,627,Dairy,Cheese,CreamyPath,CreamyPath Premium Wheel,Tuesday,March,Spring,0,0,1,3,1,0,0,49.0863804
17-03-2020,97,190.7814205,103.9401706,178.052947,225694.4205,0,839,Bakery,Cakes,SweetCrust,SweetCrust Fresh Pound,Tuesday,March,Spring,0,0,1,3,1,0,0,86.8412499
17-03-2020,98,175.693212,122.9171195,178.8146091,48315.63331,0,71,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Tuesday,March,Spring,0,0,1,3,0,1,0,52.7760925
17-03-2020,99,277.6120832,204.0348942,264.1224106,564940.5893,0,90,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Tuesday,March,Spring,0,0,1,3,1,0,0,73.577189
17-03-2020,100,84.10684395,62.14488759,78.61039212,190249.681,0,39,Snacks,Nuts,CrunchTime,CrunchTime Sweet Selection,Tuesday,March,Spring,0,0,1,3,1,0,0,21.96195636
18-03-2020,1,362.8411777,177.0815257,367.4546562,316760.3481,0,148,Bakery,Bread,GoldenLoaf,GoldenLoaf Rich Pita,Wednesday,March,Spring,0,0,2,3,0,1,0,185.759652
18-03-2020,2,46.74456181,31.56152751,47.18681037,93021.67801,0,230,Bakery,Cakes,BakeHouse,BakeHouse Fresh Pound,Wednesday,March,Spring,0,0,2,3,0,1,0,15.1830343
18-03-2020,3,49.9373078,22.7519284,47.89317414,20274.54697,0,357,Beverages,Soft Drinks,QuenchWell,QuenchWell Sparkling Soda,Wednesday,March,Spring,0,0,2,3,1,0,0,27.1853794
18-03-2020,4,190.4030433,113.0641188,193.976701,434499.7449,0,853,Cleaning,Wipes,ShineGuard,ShineGuard Mega Pad,Wednesday,March,Spring,0,0,2,3,0,1,0,77.3389245
18-03-2020,5,485.6277804,301.627259,438.8594087,537104.3251,0,714,Cleaning,Disinfectants,GermBuster,GermBuster Total Gel,Wednesday,March,Spring,0,0,2,3,1,0,0,184.0005214
18-03-2020,6,338.0561009,262.6212747,316.4684042,696733.624,0,281,Snacks,Chips,NibbleNest,NibbleNest Fiery Bites,Wednesday,March,Spring,0,0,2,3,1,0,0,75.4348262
18-03-2020,7,356.0822644,224.7424141,354.9240196,560473.4842,0,502,Personal Care,Shampoo,GlowMist,GlowMist Gentle Rinse,Wednesday,March,Spring,0,0,2,3,1,0,0,131.3398503
18-03-2020,8,190.9003156,66.50638077,172.5023772,168755.879,0,393,Cereals,Granola,MorningCrunch,MorningCrunch Multi-Grain Bites,Wednesday,March,Spring,0,0,2,3,1,0,0,124.3939348
18-03-2020,9,297.9982883,194.085428,324.2689883,1400293.957,0,1095,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Cold Slice,Wednesday,March,Spring,0,0,2,3,0,1,0,103.9128603
18-03-2020,10,15.44925502,9.085741259,15.60536529,24270.77963,0,562,Personal Care,Shampoo,EssencePure,EssencePure Revitalizing Cleanser,Wednesday,March,Spring,0,0,2,3,0,1,0,6.363513761
18-03-2020,11,316.2197069,231.9676051,299.0365626,1197207.81,0,44,Frozen,Ice Cream,ChillFactor,ChillFactor Velvety Sundae,Wednesday,March,Spring,0,0,2,3,1,0,0,84.2521018
18-03-2020,12,472.9513687,256.6903073,466.8126569,48713.99097,0,653,Snacks,Nuts,CrunchTime,CrunchTime Spicy Cluster,Wednesday,March,Spring,0,0,2,3,1,0,0,216.2610614
18-03-2020,13,301.8260921,165.1936185,281.9693957,619648.967,0,762,Meat,Chicken,SavorSelect,SavorSelect Premium Breast,Wednesday,March,Spring,0,0,2,3,1,0,0,136.6324736
18-03-2020,14,428.7273968,214.3377332,419.3775334,73312.38486,0,81,Cereals,Granola,DayStart,DayStart Crunchy Bites,Wednesday,March,Spring,0,0,2,3,1,0,0,214.3896636
18-03-2020,15,379.9554755,164.8602592,364.5406518,868578.2169,0,457,Frozen,Frozen Pizza,ChillFactor,ChillFactor Chilly Pizza,Wednesday,March,Spring,0,0,2,3,1,0,0,215.0952163
18-03-2020,16,70.41878784,28.88924807,74.54256642,127035.4933,0,1017,Snacks,Chips,SnackSphere,SnackSphere Sweet Wedges,Wednesday,March,Spring,0,0,2,3,0,1,0,41.52953977
18-03-2020,17,436.8553733,279.4792303,432.4774607,1366483.608,0,765,Snacks,Chips,CrunchTime,CrunchTime Zesty Crisps,Wednesday,March,Spring,0,0,2,3,1,0,0,157.376143
18-03-2020,18,43.06441998,39.83027635,44.52340518,155118.0408,0,423,Meat,Fish,PrimeCut,PrimeCut Premium Steaks,Wednesday,March,Spring,0,0,2,3,0,1,0,3.23414363
18-03-2020,19,267.3798156,167.4534215,272.8995972,343315.6833,0,1214,Dairy,Cheese,CreamyPath,CreamyPath Premium Spread,Wednesday,March,Spring,0,0,2,3,0,1,0,99.9263941
18-03-2020,20,79.49868977,60.66037554,76.95355823,115114.1028,0,520,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Cold Broccoli,Wednesday,March,Spring,0,0,2,3,1,0,0,18.83831423
18-03-2020,21,15.24528379,9.367062844,14.15901074,2378.264271,0,728,Cereals,Corn Flakes,SunriseBites,SunriseBites Multi-Grain Crunch,Wednesday,March,Spring,0,0,2,3,1,0,0,5.878220946
18-03-2020,22,223.3241161,178.7661482,217.1249852,167493.087,0,40,Cleaning,Wipes,SparkleClean,SparkleClean Power Wipe,Wednesday,March,Spring,0,0,2,3,1,0,0,44.5579679
18-03-2020,23,158.0083827,103.4410731,145.9075186,95437.06318,0,220,Frozen,Frozen Vegetables,PolarTaste,PolarTaste Cold Corns,Wednesday,March,Spring,0,0,2,3,1,0,0,54.5673096
18-03-2020,24,252.354319,161.9255361,234.3815384,221567.0921,0,110,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Creamy Corns,Wednesday,March,Spring,0,0,2,3,1,0,0,90.4287829
18-03-2020,25,278.8232786,202.9986231,300.1611453,1199776.568,0,673,Personal Care,Toothpaste,EssencePure,EssencePure Balancing Polish,Wednesday,March,Spring,0,0,2,3,0,1,0,75.8246555
18-03-2020,26,30.83195421,15.14773331,31.14312898,21582.36795,0,509,Personal Care,Toothpaste,EssencePure,EssencePure Gentle Polish,Wednesday,March,Spring,0,0,2,3,0,1,0,15.6842209
18-03-2020,27,72.73710273,34.50331929,74.40846702,112524.2979,0,46,Cereals,Corn Flakes,SunriseBites,SunriseBites Crunchy Munch,Wednesday,March,Spring,0,0,2,3,0,1,0,38.23378344
18-03-2020,28,280.8173322,241.6008306,268.5180464,406342.6797,0,158,Cleaning,Detergents,ShineGuard,ShineGuard Power Sheets,Wednesday,March,Spring,0,0,2,3,1,0,0,39.2165016
18-03-2020,29,169.3972989,108.1334902,177.6524906,197178.456,0,653,Meat,Fish,PrimeCut,PrimeCut Premium Portions,Wednesday,March,Spring,0,0,2,3,0,1,0,61.2638087
18-03-2020,30,348.9413556,214.1515325,316.4915446,1610713.297,0,130,Beverages,Soft Drinks,HydraSip,HydraSip Crisp Lemonade,Wednesday,March,Spring,0,0,2,3,1,0,0,134.7898231
18-03-2020,31,325.2230499,211.9201228,348.9389497,25692.62094,0,850,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Wednesday,March,Spring,0,0,2,3,0,1,0,113.3029271
18-03-2020,32,433.8423358,202.9237199,436.5728991,1314976.12,0,520,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Wednesday,March,Spring,0,0,2,3,0,1,0,230.9186159
18-03-2020,33,343.300015,203.8609588,344.4323777,290431.8127,0,640,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Wednesday,March,Spring,0,0,2,3,0,1,0,139.4390562
18-03-2020,34,214.9379173,102.298198,230.2891656,304567.0287,0,689,Meat,Beef,FreshFare,FreshFare Premium Ribs,Wednesday,March,Spring,0,0,2,3,0,1,0,112.6397193
18-03-2020,35,341.6999953,143.9074304,373.6534753,821446.7887,0,68,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Wednesday,March,Spring,0,0,2,3,0,1,0,197.7925649
18-03-2020,36,138.243396,126.1598907,138.6840394,262938.9391,0,962,Snacks,Nuts,CrunchTime,CrunchTime Crunchy Selection,Wednesday,March,Spring,0,0,2,3,0,1,0,12.0835053
18-03-2020,37,166.4987652,106.4638399,166.1594011,60272.55301,0,150,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Wednesday,March,Spring,0,0,2,3,1,0,0,60.0349253
18-03-2020,38,410.8311454,296.1454532,429.8601061,466704.1812,0,528,Frozen,Ice Cream,ChillFactor,ChillFactor Chilly Treat,Wednesday,March,Spring,0,0,2,3,0,1,0,114.6856922
18-03-2020,39,238.8965516,138.0778533,248.1842426,239374.3447,0,891,Cleaning,Detergents,SparkleClean,SparkleClean Total Liquid,Wednesday,March,Spring,0,0,2,3,0,1,0,100.8186983
18-03-2020,40,414.1847389,293.6939525,396.6291677,942684.4658,0,551,Beverages,Juices,RefreshFlow,RefreshFlow Bold Blend,Wednesday,March,Spring,0,0,2,3,1,0,0,120.4907864
18-03-2020,41,429.2187765,323.4449937,411.0868282,776456.7667,0,462,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Wednesday,March,Spring,0,0,2,3,1,0,0,105.7737828
18-03-2020,42,415.0229359,412.6740623,443.9996141,224112.3854,0,383,Beverages,Water,RefreshFlow,RefreshFlow Zesty Mineral,Wednesday,March,Spring,0,0,2,3,0,1,0,2.3488736
18-03-2020,43,462.7122423,188.4545241,452.4710745,1964676.181,0,802,Cleaning,Wipes,SparkleClean,SparkleClean Power Sponge,Wednesday,March,Spring,0,0,2,3,1,0,0,274.2577182
18-03-2020,44,231.5953912,187.8826372,220.4190072,142199.5702,0,248,Meat,Fish,FreshFare,FreshFare Premium Snack,Wednesday,March,Spring,0,0,2,3,1,0,0,43.712754
18-03-2020,45,159.369957,110.7007489,165.4356352,198734.3364,0,585,Beverages,Water,HydraSip,HydraSip Sparkling Aqua,Wednesday,March,Spring,0,0,2,3,0,1,0,48.6692081
18-03-2020,46,283.8031368,263.9809332,263.2649769,1382405.08,0,568,Frozen,Ice Cream,FrostyDelight,FrostyDelight Cold Scoop,Wednesday,March,Spring,0,0,2,3,1,0,0,19.8222036
18-03-2020,47,189.1374948,140.7564141,176.3950765,148851.2084,0,190,Beverages,Juices,RefreshFlow,RefreshFlow Bold Juice,Wednesday,March,Spring,0,0,2,3,1,0,0,48.3810807
18-03-2020,48,293.3011664,142.4802817,322.0858642,81537.72426,0,596,Meat,Fish,SavorSelect,SavorSelect Premium Portions,Wednesday,March,Spring,0,0,2,3,0,1,0,150.8208847
18-03-2020,49,372.9733163,179.9494816,355.3573507,510227.4967,0,681,Snacks,Nuts,NibbleNest,NibbleNest Fiery Blend,Wednesday,March,Spring,0,0,2,3,1,0,0,193.0238347
18-03-2020,50,359.8926439,181.6573526,377.3489889,1018856.075,0,224,Cereals,Oatmeal,SunriseBites,SunriseBites Protein-Rich Instant,Wednesday,March,Spring,0,0,2,3,0,1,0,178.2352913
18-03-2020,51,201.7357741,117.3930313,211.183667,472868.6545,0,978,Dairy,Yogurt,LushMilk,LushMilk Premium Pouch,Wednesday,March,Spring,0,0,2,3,0,1,0,84.3427428
18-03-2020,52,90.66977375,50.40198697,97.89158365,41526.75638,0,796,Cereals,Oatmeal,DayStart,DayStart Protein-Rich Instant,Wednesday,March,Spring,0,0,2,3,0,1,0,40.26778678
18-03-2020,53,225.9047709,101.3595218,213.2939746,526358.1163,0,409,Dairy,Cheese,CreamyPath,CreamyPath Premium Block,Wednesday,March,Spring,0,0,2,3,1,0,0,124.5452491
18-03-2020,54,83.67625434,35.06867542,86.1756578,75559.65767,0,534,Personal Care,Toothpaste,FreshAura,FreshAura Nourishing Gel,Wednesday,March,Spring,0,0,2,3,0,1,0,48.60757892
18-03-2020,55,424.702525,245.377993,447.8045525,657439.5087,0,641,Bakery,Bread,BakeHouse,BakeHouse Fresh Rolls,Wednesday,March,Spring,0,0,2,3,0,1,0,179.324532
18-03-2020,56,184.5272662,163.3278911,178.764725,281773.1355,0,274,Personal Care,Soap,EssencePure,EssencePure Nourishing Gel,Wednesday,March,Spring,0,0,2,3,1,0,0,21.1993751
18-03-2020,57,86.68588456,50.2361501,80.45376499,143551.8248,0,272,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Pie,Wednesday,March,Spring,0,0,2,3,1,0,0,36.44973446
18-03-2020,58,21.72829388,11.15346541,21.54633901,4476.028539,0,567,Cleaning,Detergents,SparkleClean,SparkleClean Intense Packets,Wednesday,March,Spring,0,0,2,3,1,0,0,10.57482847
18-03-2020,59,328.5470984,200.5082944,326.1063662,437624.735,0,502,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Wednesday,March,Spring,0,0,2,3,1,0,0,128.038804
18-03-2020,60,328.4125074,285.2499589,316.3533667,875547.7446,0,80,Cereals,Corn Flakes,DayStart,DayStart Protein-Rich Crunch,Wednesday,March,Spring,0,0,2,3,1,0,0,43.1625485
18-03-2020,61,178.1511835,133.9500793,162.1081282,413310.7457,0,819,Cleaning,Wipes,GermBuster,GermBuster Strong Sponge,Wednesday,March,Spring,0,0,2,3,1,0,0,44.2011042
18-03-2020,62,45.21383148,33.19383905,45.0436804,162362.8688,0,192,Personal Care,Soap,GlowMist,GlowMist Hydrating Bar,Wednesday,March,Spring,0,0,2,3,1,0,0,12.01999243
18-03-2020,63,208.3708975,122.5975817,222.2286776,189617.5167,0,713,Bakery,Pastries,SweetCrust,SweetCrust Delicate Pastry,Wednesday,March,Spring,0,0,2,3,0,1,0,85.7733158
18-03-2020,64,158.0295206,59.99234363,172.5308797,302468.5024,0,204,Bakery,Cakes,SweetCrust,SweetCrust Delicate Pound,Wednesday,March,Spring,0,0,2,3,0,1,0,98.03717697
18-03-2020,65,326.1385052,309.8596764,303.6917863,1339124.702,0,197,Beverages,Water,QuenchWell,QuenchWell Crisp Filtered,Wednesday,March,Spring,0,0,2,3,1,0,0,16.2788288
18-03-2020,66,292.5506807,167.6393529,290.6008739,435022.8623,0,797,Cereals,Oatmeal,SunriseBites,SunriseBites Sweet Porridge,Wednesday,March,Spring,0,0,2,3,1,0,0,124.9113278
18-03-2020,67,187.3783339,84.55315139,196.7374844,371758.6145,0,1030,Personal Care,Shampoo,GlowMist,GlowMist Revitalizing Revitalizer,Wednesday,March,Spring,0,0,2,3,0,1,0,102.8251825
18-03-2020,68,115.1755215,67.17749097,106.1380085,314889.8759,0,54,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Wednesday,March,Spring,0,0,2,3,1,0,0,47.99803053
18-03-2020,69,494.2460659,366.0689406,542.0535628,753231.0044,0,247,Beverages,Soft Drinks,HydraSip,HydraSip Bold Energy Drink,Wednesday,March,Spring,0,0,2,3,0,1,0,128.1771253
18-03-2020,70,240.7045847,108.2486503,254.0370229,441933.6175,0,839,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Wednesday,March,Spring,0,0,2,3,0,1,0,132.4559344
18-03-2020,71,363.6681685,184.2683269,361.8855203,337484.0604,0,351,Dairy,Milk,DairyPeak,DairyPeak Premium Cream,Wednesday,March,Spring,0,0,2,3,1,0,0,179.3998416
18-03-2020,72,75.3085019,33.45049613,77.72672103,110251.6468,0,186,Dairy,Cheese,LushMilk,LushMilk Premium Slice,Wednesday,March,Spring,0,0,2,3,0,1,0,41.85800577
18-03-2020,73,240.7691517,226.0398066,257.776716,839562.0319,0,156,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Wednesday,March,Spring,0,0,2,3,0,1,0,14.7293451
18-03-2020,74,23.64820105,9.124945129,24.86420848,5793.809258,0,312,Snacks,Nuts,CrunchTime,CrunchTime Zesty Mix,Wednesday,March,Spring,0,0,2,3,0,1,0,14.52325592
18-03-2020,75,251.2698336,113.5266521,226.4568847,116086.6631,0,432,Beverages,Soft Drinks,QuenchWell,QuenchWell Crisp Soda,Wednesday,March,Spring,0,0,2,3,1,0,0,137.7431815
18-03-2020,76,466.3897631,213.5051558,497.3231906,2217683.324,0,1158,Snacks,Cookies,SnackSphere,SnackSphere Tangy Snack,Wednesday,March,Spring,0,0,2,3,0,1,0,252.8846073
18-03-2020,77,207.8718574,112.0773611,219.6467555,355253.0043,0,246,Dairy,Milk,CreamyPath,CreamyPath Premium Flavored,Wednesday,March,Spring,0,0,2,3,0,1,0,95.7944963
18-03-2020,78,27.87394456,14.18561705,29.13688313,35957.38848,0,235,Bakery,Bread,BakeHouse,BakeHouse Homestyle Loaf,Wednesday,March,Spring,0,0,2,3,0,1,0,13.68832751
18-03-2020,79,24.26813135,20.02889974,25.54474736,99426.53414,0,466,Bakery,Bread,BakeHouse,BakeHouse Crusty Ciabatta,Wednesday,March,Spring,0,0,2,3,0,1,0,4.23923161
18-03-2020,80,209.6704673,96.8521425,193.7054637,332537.3612,0,222,Snacks,Cookies,NibbleNest,NibbleNest Sweet Biscuit,Wednesday,March,Spring,0,0,2,3,1,0,0,112.8183248
18-03-2020,81,86.05808594,67.18205083,78.45234589,206883.6386,0,43,Cereals,Oatmeal,DayStart,DayStart Nutty Flakes,Wednesday,March,Spring,0,0,2,3,1,0,0,18.87603511
18-03-2020,82,20.8898348,15.26647787,19.54272571,26028.73416,0,755,Cereals,Granola,SunriseBites,SunriseBites Honeyed Bites,Wednesday,March,Spring,0,0,2,3,1,0,0,5.62335693
18-03-2020,83,389.8956289,224.444114,413.9996746,513492.5432,0,255,Dairy,Milk,DairyPeak,DairyPeak Premium Drink,Wednesday,March,Spring,0,0,2,3,0,1,0,165.4515149
18-03-2020,84,229.7845508,118.0811812,217.9857912,99037.14142,0,599,Dairy,Cheese,LushMilk,LushMilk Premium Curd,Wednesday,March,Spring,0,0,2,3,1,0,0,111.7033696
18-03-2020,85,155.3392841,65.91080166,150.8076818,210795.4085,0,595,Bakery,Bread,SweetCrust,SweetCrust Homestyle Pita,Wednesday,March,Spring,0,0,2,3,1,0,0,89.42848244
18-03-2020,86,436.0344372,258.7001395,398.0691716,330078.069,0,521,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Flatbread,Wednesday,March,Spring,0,0,2,3,1,0,0,177.3342977
18-03-2020,87,66.58470842,54.21906453,62.27263877,128508.4873,0,726,Cleaning,Wipes,GermBuster,GermBuster Intense Pad,Wednesday,March,Spring,0,0,2,3,1,0,0,12.36564389
18-03-2020,88,487.1638966,206.2419472,530.5994094,550008.0392,0,580,Beverages,Water,QuenchWell,QuenchWell Bold Filtered,Wednesday,March,Spring,0,0,2,3,0,1,0,280.9219494
